"ID","LocationISO2","VAT","TimeStamp","OEM","Category","CollectDTG","CollectedPrice","ConditionData","PriceConvertedUSD","CurrencyID","Description","LocationSpecific","ListingType","LocationCity","LocationCountry","CollectedOEM","CollectedModel","ModelYear","Notes","OptionalEquipmentIncluded","Qty","SellerCompany","SellerID","SellerNumberOfTransactions","SellerRating","SerialNumber","ShipsTo","NumberSold","SourceFilename","SourcePlatform","SourceType","SourceURL","CollectedTitle","ItemUserViewsData","ItemWatchers","Filename","MOSD","Date","Title","Model","ReqdDate","noOfTransactions","transactionMonths","noOfViews","locationCityFinal","locationStateFinal","locationCountryFinal","locationISO2Final","latitude","longitude","GeoRef","Tariff"
"10589417","NULL",1,"NULL","GE","CT","2018-04-10 17:58:30",135000,"Used","NULL","USD","CT Scanner GE LightSpeed VCT 64 The GE LightSpeed VCT is a whole body CT scanner that has been designed to produce advanced cardiac and neuro imaging using SnapShot Pulse. This scanner also uses the VolumeShuttle acquisition technique to enable 80 mm of volume coverage. Feel free to contact me for more information: Phone: +38 095 2383 415 Email: natalia@bimedis.com https://bimedis.com/contacts Item details: https://goo.gl/wDNXg6 Used equipment can sell very quickly. Contact the seller asap to discuss this GE LightSpeed VCT 64.","NULL","NULL","NULL","US","NULL","NULL","NULL","NULL","NULL",1,"Nataliya Nataliya","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Kit-Mondo","Website","http://www.kitmondo.com/used-ge-lightspeed-vct-64-for-sale-4/ref649051","GE LightSpeed VCT 64","NULL","NULL","medicalDB180409.csv","   GE LightSpeed VCT 64  ",2018-04-10,"GE LightSpeed VCT 64","Lightspeed VCT 64","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","US",1
"10589418","NULL",1,"NULL","GE","CT","2018-04-10 17:58:34",125000,"Used","NULL","USD","CT Scanner GE LightSpeed VCT 64 The GE LightSpeed VCT is a whole body CT scanner that has been designed to produce advanced cardiac and neuro imaging using SnapShot Pulse. This scanner also uses the VolumeShuttle acquisition technique to enable 80 mm of volume coverage. Feel free to contact me for more information: Phone: +38 095 2383 415 Email: natalia@bimedis.com https://bimedis.com/contacts Item details: https://goo.gl/b9zfis Used equipment can sell very quickly. Contact the seller asap to discuss this GE LightSpeed VCT 64.","NULL","NULL","NULL","US","NULL","NULL","NULL","NULL","NULL",1,"Nataliya Nataliya","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Kit-Mondo","Website","http://www.kitmondo.com/used-ge-lightspeed-vct-64-for-sale-3/ref649050","GE LightSpeed VCT 64","NULL","NULL","medicalDB180409.csv","   GE LightSpeed VCT 64  ",2018-04-10,"GE LightSpeed VCT 64","Lightspeed VCT 64","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","US",1
"10589419","NULL",1,"NULL","GE","CT","2018-04-10 17:58:38",150000,"Used","NULL","USD","CT Scanner GE LightSpeed VCT 64 The GE LightSpeed VCT is a whole body CT scanner that has been designed to produce advanced cardiac and neuro imaging using SnapShot Pulse. This scanner also uses the VolumeShuttle acquisition technique to enable 80 mm of volume coverage. Feel free to contact me for more information: Phone: +38 095 2383 415 Email: natalia@bimedis.com https://bimedis.com/contacts Item details: https://goo.gl/Lkiw42 Used equipment can sell very quickly. Contact the seller asap to discuss this GE LightSpeed VCT 64.","NULL","NULL","NULL","US","NULL","NULL","NULL","NULL","NULL",1,"Nataliya Nataliya","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Kit-Mondo","Website","http://www.kitmondo.com/used-ge-lightspeed-vct-64-for-sale-2/ref649049","GE LightSpeed VCT 64","NULL","NULL","medicalDB180409.csv","   GE LightSpeed VCT 64  ",2018-04-10,"GE LightSpeed VCT 64","Lightspeed VCT 64","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","US",1
"10589420","NULL",1,"NULL","GE","CT","2018-04-10 17:58:41",135000,"Used","NULL","USD","CT Scanner GE LightSpeed VCT 64 The GE LightSpeed VCT is a whole body CT scanner that has been designed to produce advanced cardiac and neuro imaging using SnapShot Pulse. This scanner also uses the VolumeShuttle acquisition technique to enable 80 mm of volume coverage. Feel free to contact me for more information: Phone: +38 095 2383 415 Email: natalia@bimedis.com https://bimedis.com/contacts Item details: https://goo.gl/hgon78 Used equipment can sell very quickly. Contact the seller asap to discuss this GE LightSpeed VCT 64.","NULL","NULL","NULL","US","NULL","NULL","NULL","NULL","NULL",1,"Nataliya Nataliya","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Kit-Mondo","Website","http://www.kitmondo.com/used-ge-lightspeed-vct-64-for-sale/ref649048","GE LightSpeed VCT 64","NULL","NULL","medicalDB180409.csv","   GE LightSpeed VCT 64  ",2018-04-10,"GE LightSpeed VCT 64","Lightspeed VCT 64","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","US",1
"10589421","NULL",1,"NULL","GE","CT","2018-04-10 17:58:49",48000,"Used","NULL","USD","CT Scanner GE LightSpeed Ultra 8 GE Lightspeed 8 Ultra CT scanner remains one of the fastest 8-slice CT machines on the market today. When released, the Lightspeed 8 Ultra was advertised as a premium pediatric CT scanner because it could deliver pediatric exams up to 3-times faster than a 4-slice CT scanner. Today it remains true. Feel free to contact me for more information: Phone: +38 095 2383 415 Email: natalia@bimedis.com https://bimedis.com/contacts Item details: https://goo.gl/b4knpq Used equipment can sell very quickly. Contact the seller asap to discuss this GE LightSpeed Ultra 8.","NULL","NULL","NULL","US","NULL","NULL","NULL","NULL","NULL",1,"Nataliya Nataliya","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Kit-Mondo","Website","http://www.kitmondo.com/used-ge-lightspeed-ultra-8-for-sale/ref649047","GE LightSpeed Ultra 8","NULL","NULL","medicalDB180409.csv","   GE LightSpeed Ultra 8  ",2018-04-10,"GE LightSpeed Ultra 8","Lightspeed Ultra","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","US",1
"10589430","NULL",1,"NULL","GE","MRI","2018-04-10 17:59:16",59000,"Used","NULL","USD","Mammography Machine GE Senographe Essential Senographe Essential digital mammography system is an upgradeable platform designed to deliver clinical confidence and give you what you need to deliver high-quality care. Senographe Essential lets you perform a wide variety of breast procedures from in-office or mobile screening to advanced diagnostic procedures. Feel free to contact me for more information: Phone: +38 095 2383 415 Email: natalia@bimedis.com https://bimedis.com/contacts Item details: https://goo.gl/aspSsw Used equipment can sell very quickly. Contact the seller asap to discuss this GE Senographe Essential.","NULL","NULL","NULL","US","NULL","NULL","NULL","NULL","NULL",1,"Nataliya Nataliya","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Kit-Mondo","Website","http://www.kitmondo.com/used-ge-senographe-essential-for-sale/ref649038","GE Senographe Essential","NULL","NULL","medicalDB180409.csv","   GE Senographe Essential  ",2018-04-10,"GE Senographe Essential","Senographe Essential","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","US",1
"10589431","NULL",1,"NULL","Hologic","MRI","2018-04-10 17:59:19",39500,"Used","NULL","USD","Mammography Machine HOLOGIC Selenia Digital Mammography Hologic offers a complete line of digital mammography products designed to fit virtually every institutional budget and objective — without sacrificing image quality. Hologic Selenia Digital Mammo 2007 2009 Detector 2011 X-Ray Tube Console, Monitor, Keyboard, Compressio Padles, Magnification Stand. Feel free to contact me for more information: Phone: +38 095 2383 415 Email: natalia@bimedis.com https://bimedis.com/contacts Item details: https://goo.gl/X73R9y Used equipment can sell very quickly. Contact the seller asap to discuss this HOLOGIC Selenia.","NULL","NULL","NULL","US","NULL","NULL","NULL","NULL","NULL",1,"Nataliya Nataliya","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Kit-Mondo","Website","http://www.kitmondo.com/used-hologic-selenia-for-sale/ref649036","Hologic Selenia","NULL","NULL","medicalDB180409.csv","   Hologic Selenia  ",2018-04-10,"Hologic Selenia","Selenia","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","US",1
"10599194","NULL",1,"NULL","GE","RAD","2018-04-10 18:10:04",5900,"Used","NULL","USD","We have 8 units in stock, Contact US!!! Used equipment can sell very quickly. Contact the seller asap to discuss this GE AMX 4 Plus.","NULL","NULL","NULL","FL/Miami-Dade/Miami Lakes, US, US","NULL","NULL","NULL","NULL","NULL",1,"Oswaldo G. Oswaldo G.","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Kit-Mondo","Website","http://www.kitmondo.com/used-ge-amx-4-plus-for-sale/ref639075","GE AMX 4 Plus","NULL","NULL","medicalDB180409.csv","   GE AMX 4 Plus  ",2018-04-10,"GE AMX 4 Plus","AMX 4 Plus","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","FL/Miami-Dade/Miami Lakes, US, US",1
"10605784","NULL",1,"NULL","GE","CT","2018-04-10 18:15:45",115000,"Used","NULL","USD","","NULL","NULL","NULL","USA","NULL","NULL","NULL","NULL","NULL",1,"Nags C. Nags C.","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180409.csv","Kit-Mondo","Website","http://www.kitmondo.com/ge-lightspeed-16-slice/ref512751","GE LightSpeed 16 Slice","NULL","NULL","medicalDB180409.csv","   GE LightSpeed 16 Slice  ",2018-04-10,"GE LightSpeed 16 Slice","Lightspeed 16","2018-04-10",NA,NA,NA,"TBD","TBD","United States","US","TBD","TBD","USA",1
"10554404","NULL",1,"NULL","GE","XRAY","2018-04-16 12:52:24",32750,"Used","NULL","USD","Complete system and in great working condition. Purchased in 2005 for over $560k Comes with everything shown. 3 lasers: - Coherent Sapphire 488-200 CDRH cw blue laser - Coherent Innova 300C Krypton Laser -Melles Griot 25-LHP-928-249 Helium Neon Laser 9 PMTs Also Includes: MoFlo Electronics Console MoFlo Optical Bench Coherent Sapphire 488-200 CDRH SmartSampler Coherent Innova 300C 9x Hamamatsu H957 Photomultipliers Bench Power Supply Unit Buffalo Filter Turbo w/ Auto-Sense Jun-Air OF302 Air Compressor All Power Supplies EVERYTHING SHOWN!! All picture are of the actual item Used equipment can sell very quickly. Contact the seller asap to discuss this DakoCytomation Beckman Coulter MoFlo Legacy Cell Sorter.","NULL","NULL","NULL","California, US","NULL","NULL","NULL","NULL","NULL",1,"Nicholas S. Nicholas S.","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180416.csv","Kit-Mondo","Website","http://www.kitmondo.com/used-dakocytomation-beckman-coulter-moflo-legacy-cell-sorter-for-sale/ref640686","DakoCytomation Beckman Coulter MoFlo Legacy Cell Sorter","NULL","NULL","medicalDB180416.csv","   DakoCytomation Beckman Coulter MoFlo Legacy Cell Sorter  ",2018-04-16,"DakoCytomation Beckman Coulter MoFlo Legacy Cell Sorter","Legacy","2018-04-16",NA,NA,NA,"TBD","California","United States","US","TBD","TBD","California, US",1
"10557564","NULL",0.82,"NULL","GE","CT","2018-04-16 15:39:16",4500000,"Unknown","NULL","JPY","Initial Installation :Dec/2004 De-installaion :Feb/2018 Tube model:Performix(replaced:Dec/2015) Tube Scan mAs:82,190,344mAs Tube Scan Seconds:315,106.5sec Composition:Console,Gantry,Bed,Phantom,Software,Injector *No Imager, More info: ","NULL","NULL","NULL","4F, 1st Building Nipponn Express Distribution Center ,2-3-15, Shin Suna, Koto-ku, Tokyo 136-0075","GE","LightSpeed Ultra8","2004","","NULL",1,"M-cast, Inc","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180416.csv","M-cast","Website","https://www.e-mcast.com/mypage/index.php?action_mypage_mydetail=true&item_code=112295","CT","NULL","NULL","medicalDB180416.csv"," GE LightSpeed Ultra8 CT  ",2018-04-16,"CT","Lightspeed Ultra","2018-04-16",NA,NA,NA,"TBD","Na","Russia","RU","TBD","TBD","F, st Building Nipponn Express Distribution Center ,--, Shin Suna, Koto-ku, Tokyo -",0.99
"10557856","NULL",0.82,"NULL","GE","XRAY","2018-04-16 15:44:45",3e+05,"Unknown","NULL","JPY","3 U/S handpiece(1103020712X,1103349201X,0201499002X) Foot switch, More info: ","NULL","NULL","NULL","4F, 1st Building Nipponn Express Distribution Center ,2-3-15, Shin Suna, Koto-ku, Tokyo 136-0075","Alcon Japan","Legacy 20000","2002","*Display in English *Voltage:AC 100V","NULL",1,"M-cast, Inc","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180416.csv","M-cast","Website","https://www.e-mcast.com/mypage/index.php?action_mypage_mydetail=true&item_code=107743","Cataract Operation Equipment","NULL","NULL","medicalDB180416.csv"," Alcon Japan Legacy 20000 Cataract Operation Equipment  *Display in English *Voltage:AC 100V",2018-04-16,"Cataract Operation Equipment","Legacy","2018-04-16",NA,NA,NA,"TBD","Na","Russia","RU","TBD","TBD","F, st Building Nipponn Express Distribution Center ,--, Shin Suna, Koto-ku, Tokyo -",0.99
"10557858","NULL",0.82,"NULL","GE","XRAY","2018-04-16 15:44:48",3e+05,"Unknown","NULL","JPY","Foot switch U/S handpiece:TURBOSONIC-375×4sets Remote controller, More info: ","NULL","NULL","NULL","4F, 1st Building Nipponn Express Distribution Center ,2-3-15, Shin Suna, Koto-ku, Tokyo 136-0075","Alcon Japan","Legacy 20000","2001","*Display in English *Caster is bad condition *Voltage:AC 100V","NULL",1,"M-cast, Inc","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180416.csv","M-cast","Website","https://www.e-mcast.com/mypage/index.php?action_mypage_mydetail=true&item_code=107647","Cataract Operation Equipment","NULL","NULL","medicalDB180416.csv"," Alcon Japan Legacy 20000 Cataract Operation Equipment  *Display in English *Caster is bad condition *Voltage:AC 100V",2018-04-16,"Cataract Operation Equipment","Legacy","2018-04-16",NA,NA,NA,"TBD","Na","Russia","RU","TBD","TBD","F, st Building Nipponn Express Distribution Center ,--, Shin Suna, Koto-ku, Tokyo -",0.99
"10557890","NULL",0.82,"NULL","GE","XRAY","2018-04-16 15:45:20",3e+05,"Unknown","NULL","JPY","U/S handpiece×2sets Footswitch Remote controller, More info: ","NULL","NULL","NULL","4F, 1st Building Nipponn Express Distribution Center ,2-3-15, Shin Suna, Koto-ku, Tokyo 136-0075","ALCON JAPAN LTD.","Legacy 20000 EVEREST","2005","*Display in English","NULL",1,"M-cast, Inc","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180416.csv","M-cast","Website","https://www.e-mcast.com/mypage/index.php?action_mypage_mydetail=true&item_code=106247","Cataract Operation Equipment","NULL","NULL","medicalDB180416.csv"," ALCON JAPAN LTD. Legacy 20000 EVEREST Cataract Operation Equipment  *Display in English",2018-04-16,"Cataract Operation Equipment","Legacy","2018-04-16",NA,NA,NA,"TBD","Na","Russia","RU","TBD","TBD","F, st Building Nipponn Express Distribution Center ,--, Shin Suna, Koto-ku, Tokyo -",0.99
"10557944","NULL",0.82,"NULL","GE","CT","2018-04-16 15:50:38",4500000,"Unknown","NULL","JPY","Initial Installation :Dec/2004 De-installaion :Feb/2018 Tube model:Performix(replaced:Dec/2015) Tube Scan mAs:82,190,344mAs Tube Scan Seconds:315,106.5sec Composition:Console,Gantry,Bed,Phantom,Software,Injector *No Imager, More info: ","NULL","NULL","NULL","4F, 1st Building Nipponn Express Distribution Center ,2-3-15, Shin Suna, Koto-ku, Tokyo 136-0075","GE","LightSpeed Ultra8","2004","","NULL",1,"M-cast, Inc","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180416.csv","M-cast","Website","https://www.e-mcast.com/mypage/index.php?action_mypage_mydetail=true&item_code=112295","CT","NULL","NULL","medicalDB180416.csv"," GE LightSpeed Ultra8 CT  ",2018-04-16,"CT","Lightspeed Ultra","2018-04-16",NA,NA,NA,"TBD","Na","Russia","RU","TBD","TBD","F, st Building Nipponn Express Distribution Center ,--, Shin Suna, Koto-ku, Tokyo -",0.99
"10558236","NULL",0.82,"NULL","GE","XRAY","2018-04-16 15:54:11",3e+05,"Unknown","NULL","JPY","3 U/S handpiece(1103020712X,1103349201X,0201499002X) Foot switch, More info: ","NULL","NULL","NULL","4F, 1st Building Nipponn Express Distribution Center ,2-3-15, Shin Suna, Koto-ku, Tokyo 136-0075","Alcon Japan","Legacy 20000","2002","*Display in English *Voltage:AC 100V","NULL",1,"M-cast, Inc","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180416.csv","M-cast","Website","https://www.e-mcast.com/mypage/index.php?action_mypage_mydetail=true&item_code=107743","Cataract Operation Equipment","NULL","NULL","medicalDB180416.csv"," Alcon Japan Legacy 20000 Cataract Operation Equipment  *Display in English *Voltage:AC 100V",2018-04-16,"Cataract Operation Equipment","Legacy","2018-04-16",NA,NA,NA,"TBD","Na","Russia","RU","TBD","TBD","F, st Building Nipponn Express Distribution Center ,--, Shin Suna, Koto-ku, Tokyo -",0.99
"10558238","NULL",0.82,"NULL","GE","XRAY","2018-04-16 15:54:13",3e+05,"Unknown","NULL","JPY","Foot switch U/S handpiece:TURBOSONIC-375×4sets Remote controller, More info: ","NULL","NULL","NULL","4F, 1st Building Nipponn Express Distribution Center ,2-3-15, Shin Suna, Koto-ku, Tokyo 136-0075","Alcon Japan","Legacy 20000","2001","*Display in English *Caster is bad condition *Voltage:AC 100V","NULL",1,"M-cast, Inc","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180416.csv","M-cast","Website","https://www.e-mcast.com/mypage/index.php?action_mypage_mydetail=true&item_code=107647","Cataract Operation Equipment","NULL","NULL","medicalDB180416.csv"," Alcon Japan Legacy 20000 Cataract Operation Equipment  *Display in English *Caster is bad condition *Voltage:AC 100V",2018-04-16,"Cataract Operation Equipment","Legacy","2018-04-16",NA,NA,NA,"TBD","Na","Russia","RU","TBD","TBD","F, st Building Nipponn Express Distribution Center ,--, Shin Suna, Koto-ku, Tokyo -",0.99
"10558270","NULL",0.82,"NULL","GE","XRAY","2018-04-16 15:54:36",3e+05,"Unknown","NULL","JPY","U/S handpiece×2sets Footswitch Remote controller, More info: ","NULL","NULL","NULL","4F, 1st Building Nipponn Express Distribution Center ,2-3-15, Shin Suna, Koto-ku, Tokyo 136-0075","ALCON JAPAN LTD.","Legacy 20000 EVEREST","2005","*Display in English","NULL",1,"M-cast, Inc","NULL","NULL","NULL","NULL","NULL","NULL","medicalDB180416.csv","M-cast","Website","https://www.e-mcast.com/mypage/index.php?action_mypage_mydetail=true&item_code=106247","Cataract Operation Equipment","NULL","NULL","medicalDB180416.csv"," ALCON JAPAN LTD. Legacy 20000 EVEREST Cataract Operation Equipment  *Display in English",2018-04-16,"Cataract Operation Equipment","Legacy","2018-04-16",NA,NA,NA,"TBD","Na","Russia","RU","TBD","TBD","F, st Building Nipponn Express Distribution Center ,--, Shin Suna, Koto-ku, Tokyo -",0.99
